"pid","grade","condition","totalDuration","Q.score","item","response","answer","accuracy"
72508,"7",NA,469,"16","item31",2,5,0
72508,"7",NA,469,"16","item32",2,4,0
72508,"7",NA,469,"16","item33",4,3,0
72521,"7",NA,414,"19","item7",4,4,1
72521,"7",NA,414,"19","item8",4,4,1
72521,"7",NA,414,"19","item9",1,1,1
72521,"7",NA,414,"19","item10",3,3,1
72521,"7",NA,414,"19","item11",2,2,1
72521,"7",NA,414,"19","item12",5,5,1
72521,"7",NA,414,"19","item13",4,4,1
72521,"7",NA,414,"19","item14",1,1,1
72521,"7",NA,414,"19","item15",1,1,1
72521,"7",NA,414,"19","item16",2,2,1
72521,"7",NA,414,"19","item17",5,5,1
72521,"7",NA,414,"19","item18",4,4,1
72521,"7",NA,414,"19","item19",2,2,1
72521,"7",NA,414,"19","item20",4,4,1
72521,"7",NA,414,"19","item21",1,3,0
72521,"7",NA,414,"19","item22",3,3,1
72521,"7",NA,414,"19","item23",4,5,0
72521,"7",NA,414,"19","item24",3,4,0
72521,"7",NA,414,"19","item25",3,3,1
72521,"7",NA,414,"19","item26",2,1,0
72521,"7",NA,414,"19","item27",2,2,1
72521,"7",NA,414,"19","item28",1,1,1
72521,"7",NA,414,"19","item29",5,2,0
72521,"7",NA,414,"19","item30",3,2,0
72521,"7",NA,414,"19","item31",3,5,0
72521,"7",NA,414,"19","item32",5,4,0
72501,"7",NA,275,"15","item7",4,4,1
72501,"7",NA,275,"15","item8",4,4,1
72501,"7",NA,275,"15","item9",1,1,1
72501,"7",NA,275,"15","item10",3,3,1
72501,"7",NA,275,"15","item11",2,2,1
72501,"7",NA,275,"15","item12",5,5,1
72501,"7",NA,275,"15","item13",4,4,1
72501,"7",NA,275,"15","item14",1,1,1
72501,"7",NA,275,"15","item15",1,1,1
72501,"7",NA,275,"15","item16",4,2,0
72501,"7",NA,275,"15","item17",5,5,1
72501,"7",NA,275,"15","item18",4,4,1
72501,"7",NA,275,"15","item19",2,2,1
72501,"7",NA,275,"15","item20",0,4,0
72501,"7",NA,275,"15","item21",3,3,1
72501,"7",NA,275,"15","item22",3,3,1
72501,"7",NA,275,"15","item23",2,5,0
72501,"7",NA,275,"15","item24",3,4,0
72501,"7",NA,275,"15","item25",2,3,0
72501,"7",NA,275,"15","item26",0,1,0
72505,"7",NA,366,"22","item7",4,4,1
72505,"7",NA,366,"22","item8",4,4,1
72505,"7",NA,366,"22","item9",1,1,1
72505,"7",NA,366,"22","item10",3,3,1
72505,"7",NA,366,"22","item11",2,2,1
72505,"7",NA,366,"22","item12",5,5,1
72505,"7",NA,366,"22","item13",4,4,1
72505,"7",NA,366,"22","item14",1,1,1
72505,"7",NA,366,"22","item15",1,1,1
72505,"7",NA,366,"22","item16",2,2,1
72505,"7",NA,366,"22","item17",5,5,1
72505,"7",NA,366,"22","item18",4,4,1
72505,"7",NA,366,"22","item19",2,2,1
72505,"7",NA,366,"22","item20",4,4,1
72505,"7",NA,366,"22","item21",3,3,1
72505,"7",NA,366,"22","item22",3,3,1
72505,"7",NA,366,"22","item23",5,5,1
72505,"7",NA,366,"22","item24",0,4,0
72505,"7",NA,366,"22","item25",2,3,0
72505,"7",NA,366,"22","item26",1,1,1
72505,"7",NA,366,"22","item27",4,2,0
72505,"7",NA,366,"22","item28",1,1,1
72505,"7",NA,366,"22","item29",1,2,0
72505,"7",NA,366,"22","item30",2,2,1
72505,"7",NA,366,"22","item31",2,5,0
72505,"7",NA,366,"22","item32",4,4,1
72505,"7",NA,366,"22","item33",0,3,0
72505,"7",NA,366,"22","item34",5,1,0
72505,"7",NA,366,"22","item35",4,5,0
72513,"7",NA,389,"20","item7",4,4,1
72513,"7",NA,389,"20","item8",4,4,1
72513,"7",NA,389,"20","item9",1,1,1
72513,"7",NA,389,"20","item10",3,3,1
72513,"7",NA,389,"20","item11",2,2,1
72513,"7",NA,389,"20","item12",5,5,1
72513,"7",NA,389,"20","item13",4,4,1
72513,"7",NA,389,"20","item14",1,1,1
72513,"7",NA,389,"20","item15",1,1,1
72513,"7",NA,389,"20","item16",2,2,1
72513,"7",NA,389,"20","item17",5,5,1
72513,"7",NA,389,"20","item18",4,4,1
72513,"7",NA,389,"20","item19",2,2,1
72513,"7",NA,389,"20","item20",4,4,1
72513,"7",NA,389,"20","item21",3,3,1
72513,"7",NA,389,"20","item22",3,3,1
72513,"7",NA,389,"20","item23",0,5,0
72513,"7",NA,389,"20","item24",5,4,0
72513,"7",NA,389,"20","item25",3,3,1
72513,"7",NA,389,"20","item26",2,1,0
72513,"7",NA,389,"20","item27",4,2,0
72513,"7",NA,389,"20","item28",1,1,1
72513,"7",NA,389,"20","item29",2,2,1
72513,"7",NA,389,"20","item30",0,2,0
72513,"7",NA,389,"20","item31",0,5,0
72513,"7",NA,389,"20","item32",1,4,0
72513,"7",NA,389,"20","item33",4,3,0
72502,"7",NA,271,"14","item7",4,4,1
72502,"7",NA,271,"14","item8",3,4,0
72502,"7",NA,271,"14","item9",1,1,1
72502,"7",NA,271,"14","item10",3,3,1
72502,"7",NA,271,"14","item11",2,2,1
72502,"7",NA,271,"14","item12",5,5,1
72502,"7",NA,271,"14","item13",4,4,1
72502,"7",NA,271,"14","item14",1,1,1
72502,"7",NA,271,"14","item15",1,1,1
72502,"7",NA,271,"14","item16",2,2,1
72502,"7",NA,271,"14","item17",5,5,1
72502,"7",NA,271,"14","item18",1,4,0
72502,"7",NA,271,"14","item19",2,2,1
72502,"7",NA,271,"14","item20",4,4,1
72502,"7",NA,271,"14","item21",2,3,0
72502,"7",NA,271,"14","item22",3,3,1
72502,"7",NA,271,"14","item23",3,5,0
72502,"7",NA,271,"14","item24",3,4,0
72502,"7",NA,271,"14","item25",4,3,0
72502,"7",NA,271,"14","item26",2,1,0
72516,"7",NA,187,"22","item7",4,4,1
72516,"7",NA,187,"22","item8",4,4,1
72516,"7",NA,187,"22","item9",1,1,1
72516,"7",NA,187,"22","item10",3,3,1
72516,"7",NA,187,"22","item11",2,2,1
72516,"7",NA,187,"22","item12",5,5,1
72516,"7",NA,187,"22","item13",4,4,1
72516,"7",NA,187,"22","item14",1,1,1
72516,"7",NA,187,"22","item15",1,1,1
72516,"7",NA,187,"22","item16",2,2,1
72516,"7",NA,187,"22","item17",5,5,1
72516,"7",NA,187,"22","item18",4,4,1
72516,"7",NA,187,"22","item19",2,2,1
72516,"7",NA,187,"22","item20",4,4,1
72516,"7",NA,187,"22","item21",3,3,1
72516,"7",NA,187,"22","item22",3,3,1
72516,"7",NA,187,"22","item23",4,5,0
72516,"7",NA,187,"22","item24",1,4,0
72516,"7",NA,187,"22","item25",3,3,1
72516,"7",NA,187,"22","item26",2,1,0
72516,"7",NA,187,"22","item27",5,2,0
72516,"7",NA,187,"22","item28",4,1,0
72516,"7",NA,187,"22","item29",2,2,1
72516,"7",NA,187,"22","item30",2,2,1
72516,"7",NA,187,"22","item31",4,5,0
72516,"7",NA,187,"22","item32",1,4,0
72516,"7",NA,187,"22","item33",3,3,1
72516,"7",NA,187,"22","item34",4,1,0
72516,"7",NA,187,"22","item35",5,5,1
72509,"7",NA,282,"13","item7",4,4,1
72509,"7",NA,282,"13","item8",4,4,1
72509,"7",NA,282,"13","item9",1,1,1
72509,"7",NA,282,"13","item10",3,3,1
72509,"7",NA,282,"13","item11",2,2,1
72509,"7",NA,282,"13","item12",5,5,1
72509,"7",NA,282,"13","item13",3,4,0
72509,"7",NA,282,"13","item14",1,1,1
72509,"7",NA,282,"13","item15",1,1,1
72509,"7",NA,282,"13","item16",4,2,0
72509,"7",NA,282,"13","item17",5,5,1
72509,"7",NA,282,"13","item18",4,4,1
72509,"7",NA,282,"13","item19",2,2,1
72509,"7",NA,282,"13","item20",4,4,1
72509,"7",NA,282,"13","item21",5,3,0
72509,"7",NA,282,"13","item22",5,3,0
72509,"7",NA,282,"13","item23",0,5,0
72509,"7",NA,282,"13","item24",0,4,0
72519,"7",NA,395,"16","item7",4,4,1
72519,"7",NA,395,"16","item8",4,4,1
72519,"7",NA,395,"16","item9",1,1,1
72519,"7",NA,395,"16","item10",3,3,1
72519,"7",NA,395,"16","item11",2,2,1
72519,"7",NA,395,"16","item12",5,5,1
72519,"7",NA,395,"16","item13",4,4,1
72519,"7",NA,395,"16","item14",1,1,1
72519,"7",NA,395,"16","item15",1,1,1
72519,"7",NA,395,"16","item16",2,2,1
72519,"7",NA,395,"16","item17",5,5,1
72519,"7",NA,395,"16","item18",4,4,1
72519,"7",NA,395,"16","item19",2,2,1
72519,"7",NA,395,"16","item20",4,4,1
72519,"7",NA,395,"16","item21",1,3,0
72519,"7",NA,395,"16","item22",3,3,1
72519,"7",NA,395,"16","item23",1,5,0
72519,"7",NA,395,"16","item24",2,4,0
72519,"7",NA,395,"16","item25",2,3,0
72519,"7",NA,395,"16","item26",4,1,0
72507,"7",NA,394,"18","item7",4,4,1
72507,"7",NA,394,"18","item8",5,4,0
72507,"7",NA,394,"18","item9",1,1,1
72507,"7",NA,394,"18","item10",3,3,1
72507,"7",NA,394,"18","item11",2,2,1
72507,"7",NA,394,"18","item12",5,5,1
72507,"7",NA,394,"18","item13",4,4,1
72507,"7",NA,394,"18","item14",1,1,1
72507,"7",NA,394,"18","item15",1,1,1
72507,"7",NA,394,"18","item16",2,2,1
72507,"7",NA,394,"18","item17",5,5,1
72507,"7",NA,394,"18","item18",4,4,1
72507,"7",NA,394,"18","item19",2,2,1
72507,"7",NA,394,"18","item20",4,4,1
72507,"7",NA,394,"18","item21",3,3,1
72507,"7",NA,394,"18","item22",3,3,1
72507,"7",NA,394,"18","item23",4,5,0
72507,"7",NA,394,"18","item24",4,4,1
72507,"7",NA,394,"18","item25",3,3,1
72507,"7",NA,394,"18","item26",3,1,0
72507,"7",NA,394,"18","item27",4,2,0
72507,"7",NA,394,"18","item28",4,1,0
72507,"7",NA,394,"18","item29",4,2,0
72515,"7",NA,376,"16","item7",4,4,1
72515,"7",NA,376,"16","item8",4,4,1
72515,"7",NA,376,"16","item9",1,1,1
72515,"7",NA,376,"16","item10",3,3,1
72515,"7",NA,376,"16","item11",2,2,1
72515,"7",NA,376,"16","item12",5,5,1
72515,"7",NA,376,"16","item13",4,4,1
72515,"7",NA,376,"16","item14",1,1,1
72515,"7",NA,376,"16","item15",1,1,1
72515,"7",NA,376,"16","item16",4,2,0
72515,"7",NA,376,"16","item17",5,5,1
72515,"7",NA,376,"16","item18",4,4,1
72515,"7",NA,376,"16","item19",2,2,1
72515,"7",NA,376,"16","item20",4,4,1
72515,"7",NA,376,"16","item21",0,3,0
72515,"7",NA,376,"16","item22",1,3,0
72515,"7",NA,376,"16","item23",5,5,1
72515,"7",NA,376,"16","item24",1,4,0
72515,"7",NA,376,"16","item25",3,3,1
72515,"7",NA,376,"16","item26",0,1,0
72515,"7",NA,376,"16","item27",0,2,0
72515,"7",NA,376,"16","item28",0,1,0
72515,"7",NA,376,"16","item29",4,2,0
72522,"7",NA,180,"13","item7",4,4,1
72522,"7",NA,180,"13","item8",4,4,1
72522,"7",NA,180,"13","item9",1,1,1
72522,"7",NA,180,"13","item10",3,3,1
72522,"7",NA,180,"13","item11",2,2,1
72522,"7",NA,180,"13","item12",5,5,1
72522,"7",NA,180,"13","item13",4,4,1
72522,"7",NA,180,"13","item14",1,1,1
72522,"7",NA,180,"13","item15",1,1,1
72522,"7",NA,180,"13","item16",2,2,1
72522,"7",NA,180,"13","item17",5,5,1
72522,"7",NA,180,"13","item18",4,4,1
72522,"7",NA,180,"13","item19",4,2,0
72522,"7",NA,180,"13","item20",3,4,0
72522,"7",NA,180,"13","item21",2,3,0
72522,"7",NA,180,"13","item22",5,3,0
72520,"7",NA,232,"16","item7",4,4,1
72520,"7",NA,232,"16","item8",4,4,1
72520,"7",NA,232,"16","item9",1,1,1
72520,"7",NA,232,"16","item10",3,3,1
72520,"7",NA,232,"16","item11",2,2,1
72520,"7",NA,232,"16","item12",5,5,1
72520,"7",NA,232,"16","item13",3,4,0
72520,"7",NA,232,"16","item14",1,1,1
72520,"7",NA,232,"16","item15",1,1,1
72520,"7",NA,232,"16","item16",2,2,1
72520,"7",NA,232,"16","item17",5,5,1
72520,"7",NA,232,"16","item18",4,4,1
72520,"7",NA,232,"16","item19",2,2,1
72520,"7",NA,232,"16","item20",4,4,1
72520,"7",NA,232,"16","item21",1,3,0
72520,"7",NA,232,"16","item22",3,3,1
72520,"7",NA,232,"16","item23",5,5,1
72520,"7",NA,232,"16","item24",3,4,0
72520,"7",NA,232,"16","item25",0,3,0
72520,"7",NA,232,"16","item26",3,1,0
72520,"7",NA,232,"16","item27",3,2,0
72607,"7",NA,215,"13","item7",4,4,1
72607,"7",NA,215,"13","item8",2,4,0
72607,"7",NA,215,"13","item9",1,1,1
72607,"7",NA,215,"13","item10",3,3,1
72607,"7",NA,215,"13","item11",2,2,1
72607,"7",NA,215,"13","item12",5,5,1
72607,"7",NA,215,"13","item13",5,4,0
72607,"7",NA,215,"13","item14",2,1,0
72607,"7",NA,215,"13","item15",1,1,1
72607,"7",NA,215,"13","item16",2,2,1
72607,"7",NA,215,"13","item17",5,5,1
72607,"7",NA,215,"13","item18",4,4,1
72607,"7",NA,215,"13","item19",2,2,1
72607,"7",NA,215,"13","item20",5,4,0
72607,"7",NA,215,"13","item21",2,3,0
72607,"7",NA,215,"13","item22",3,3,1
72607,"7",NA,215,"13","item23",5,5,1
72607,"7",NA,215,"13","item24",1,4,0
72607,"7",NA,215,"13","item25",1,3,0
72607,"7",NA,215,"13","item26",0,1,0
72607,"7",NA,215,"13","item27",0,2,0
72609,"7",NA,243,"13","item7",4,4,1
72609,"7",NA,243,"13","item8",4,4,1
72609,"7",NA,243,"13","item9",1,1,1
72609,"7",NA,243,"13","item10",3,3,1
72609,"7",NA,243,"13","item11",2,2,1
72609,"7",NA,243,"13","item12",5,5,1
72609,"7",NA,243,"13","item13",4,4,1
72609,"7",NA,243,"13","item14",1,1,1
72609,"7",NA,243,"13","item15",1,1,1
72609,"7",NA,243,"13","item16",2,2,1
72609,"7",NA,243,"13","item17",2,5,0
72609,"7",NA,243,"13","item18",0,4,0
72609,"7",NA,243,"13","item19",2,2,1
72609,"7",NA,243,"13","item20",4,4,1
72609,"7",NA,243,"13","item21",1,3,0
72609,"7",NA,243,"13","item22",2,3,0
72609,"7",NA,243,"13","item23",4,5,0
72609,"7",NA,243,"13","item24",3,4,0
71301,"7",NA,114,"6","item7",4,4,1
71301,"7",NA,114,"6","item8",4,4,1
71301,"7",NA,114,"6","item9",1,1,1
71301,"7",NA,114,"6","item10",3,3,1
71301,"7",NA,114,"6","item11",2,2,1
71301,"7",NA,114,"6","item12",1,5,0
71301,"7",NA,114,"6","item13",5,4,0
71301,"7",NA,114,"6","item14",3,1,0
71301,"7",NA,114,"6","item15",4,1,0
72603,"7",NA,384,"17","item7",4,4,1
72603,"7",NA,384,"17","item8",4,4,1
72603,"7",NA,384,"17","item9",1,1,1
72603,"7",NA,384,"17","item10",3,3,1
72603,"7",NA,384,"17","item11",2,2,1
72603,"7",NA,384,"17","item12",5,5,1
72603,"7",NA,384,"17","item13",4,4,1
72603,"7",NA,384,"17","item14",1,1,1
72603,"7",NA,384,"17","item15",1,1,1
72603,"7",NA,384,"17","item16",2,2,1
72603,"7",NA,384,"17","item17",5,5,1
72603,"7",NA,384,"17","item18",4,4,1
72603,"7",NA,384,"17","item19",2,2,1
72603,"7",NA,384,"17","item20",2,4,0
72603,"7",NA,384,"17","item21",3,3,1
72603,"7",NA,384,"17","item22",3,3,1
72603,"7",NA,384,"17","item23",5,5,1
72603,"7",NA,384,"17","item24",3,4,0
72603,"7",NA,384,"17","item25",1,3,0
72603,"7",NA,384,"17","item26",2,1,0
72603,"7",NA,384,"17","item27",3,2,0
72612,"7",NA,436,"24","item7",4,4,1
72612,"7",NA,436,"24","item8",4,4,1
72612,"7",NA,436,"24","item9",1,1,1
72612,"7",NA,436,"24","item10",3,3,1
72612,"7",NA,436,"24","item11",2,2,1
72612,"7",NA,436,"24","item12",5,5,1
72612,"7",NA,436,"24","item13",4,4,1
72612,"7",NA,436,"24","item14",1,1,1
72612,"7",NA,436,"24","item15",1,1,1
72612,"7",NA,436,"24","item16",2,2,1
72612,"7",NA,436,"24","item17",5,5,1
72612,"7",NA,436,"24","item18",4,4,1
72612,"7",NA,436,"24","item19",2,2,1
72612,"7",NA,436,"24","item20",4,4,1
72612,"7",NA,436,"24","item21",3,3,1
72612,"7",NA,436,"24","item22",3,3,1
72612,"7",NA,436,"24","item23",5,5,1
72612,"7",NA,436,"24","item24",4,4,1
72612,"7",NA,436,"24","item25",3,3,1
72612,"7",NA,436,"24","item26",1,1,1
72612,"7",NA,436,"24","item27",4,2,0
72612,"7",NA,436,"24","item28",1,1,1
72612,"7",NA,436,"24","item29",2,2,1
72612,"7",NA,436,"24","item30",0,2,0
72612,"7",NA,436,"24","item31",5,5,1
72612,"7",NA,436,"24","item32",0,4,0
72612,"7",NA,436,"24","item33",0,3,0
72612,"7",NA,436,"24","item34",4,1,0
72612,"7",NA,436,"24","item35",0,5,0
71311,"7",NA,270,"14","item7",4,4,1
71311,"7",NA,270,"14","item8",3,4,0
71311,"7",NA,270,"14","item9",1,1,1
71311,"7",NA,270,"14","item10",3,3,1
71311,"7",NA,270,"14","item11",2,2,1
71311,"7",NA,270,"14","item12",5,5,1
71311,"7",NA,270,"14","item13",4,4,1
71311,"7",NA,270,"14","item14",1,1,1
71311,"7",NA,270,"14","item15",1,1,1
71311,"7",NA,270,"14","item16",2,2,1
71311,"7",NA,270,"14","item17",5,5,1
71311,"7",NA,270,"14","item18",4,4,1
71311,"7",NA,270,"14","item19",5,2,0
71311,"7",NA,270,"14","item20",4,4,1
71311,"7",NA,270,"14","item21",4,3,0
71311,"7",NA,270,"14","item22",5,3,0
71311,"7",NA,270,"14","item23",5,5,1
71311,"7",NA,270,"14","item24",3,4,0
71311,"7",NA,270,"14","item25",4,3,0
71311,"7",NA,270,"14","item26",2,1,0
71311,"7",NA,270,"14","item27",4,2,0
72615,"7",NA,438,"20","item7",4,4,1
72615,"7",NA,438,"20","item8",4,4,1
72615,"7",NA,438,"20","item9",3,1,0
72615,"7",NA,438,"20","item10",3,3,1
72615,"7",NA,438,"20","item11",2,2,1
72615,"7",NA,438,"20","item12",5,5,1
72615,"7",NA,438,"20","item13",4,4,1
72615,"7",NA,438,"20","item14",1,1,1
72615,"7",NA,438,"20","item15",1,1,1
72615,"7",NA,438,"20","item16",2,2,1
72615,"7",NA,438,"20","item17",5,5,1
72615,"7",NA,438,"20","item18",4,4,1
72615,"7",NA,438,"20","item19",2,2,1
72615,"7",NA,438,"20","item20",4,4,1
72615,"7",NA,438,"20","item21",3,3,1
72615,"7",NA,438,"20","item22",3,3,1
72615,"7",NA,438,"20","item23",1,5,0
72615,"7",NA,438,"20","item24",4,4,1
72615,"7",NA,438,"20","item25",1,3,0
72615,"7",NA,438,"20","item26",4,1,0
72615,"7",NA,438,"20","item27",2,2,1
72615,"7",NA,438,"20","item28",1,1,1
72615,"7",NA,438,"20","item29",2,2,1
72615,"7",NA,438,"20","item30",5,2,0
72615,"7",NA,438,"20","item31",3,5,0
72615,"7",NA,438,"20","item32",3,4,0
72615,"7",NA,438,"20","item33",2,3,0
72613,"7",NA,32,"1","item7",2,4,0
72613,"7",NA,32,"1","item8",1,4,0
72613,"7",NA,32,"1","item9",4,1,0
72613,"7",NA,32,"1","item10",2,3,0
71307,"7",NA,429,"21","item7",4,4,1
71307,"7",NA,429,"21","item8",4,4,1
71307,"7",NA,429,"21","item9",1,1,1
71307,"7",NA,429,"21","item10",3,3,1
71307,"7",NA,429,"21","item11",2,2,1
71307,"7",NA,429,"21","item12",5,5,1
71307,"7",NA,429,"21","item13",4,4,1
71307,"7",NA,429,"21","item14",1,1,1
71307,"7",NA,429,"21","item15",1,1,1
71307,"7",NA,429,"21","item16",2,2,1
71307,"7",NA,429,"21","item17",5,5,1
71307,"7",NA,429,"21","item18",4,4,1
71307,"7",NA,429,"21","item19",2,2,1
71307,"7",NA,429,"21","item20",4,4,1
71307,"7",NA,429,"21","item21",3,3,1
71307,"7",NA,429,"21","item22",3,3,1
71307,"7",NA,429,"21","item23",5,5,1
71307,"7",NA,429,"21","item24",0,4,0
71307,"7",NA,429,"21","item25",3,3,1
71307,"7",NA,429,"21","item26",0,1,0
71307,"7",NA,429,"21","item27",4,2,0
71307,"7",NA,429,"21","item28",0,1,0
71307,"7",NA,429,"21","item29",2,2,1
71307,"7",NA,429,"21","item30",2,2,1
71307,"7",NA,429,"21","item31",0,5,0
71307,"7",NA,429,"21","item32",0,4,0
71307,"7",NA,429,"21","item33",0,3,0
71307,"7",NA,429,"21","item34",4,1,0
72618,"7",NA,337,"16","item7",4,4,1
72618,"7",NA,337,"16","item8",4,4,1
72618,"7",NA,337,"16","item9",1,1,1
72618,"7",NA,337,"16","item10",3,3,1
72618,"7",NA,337,"16","item11",2,2,1
72618,"7",NA,337,"16","item12",5,5,1
72618,"7",NA,337,"16","item13",3,4,0
72618,"7",NA,337,"16","item14",2,1,0
72618,"7",NA,337,"16","item15",1,1,1
72618,"7",NA,337,"16","item16",3,2,0
72618,"7",NA,337,"16","item17",5,5,1
72618,"7",NA,337,"16","item18",4,4,1
72618,"7",NA,337,"16","item19",2,2,1
72618,"7",NA,337,"16","item20",4,4,1
72618,"7",NA,337,"16","item21",5,3,0
72618,"7",NA,337,"16","item22",1,3,0
72618,"7",NA,337,"16","item23",5,5,1
72618,"7",NA,337,"16","item24",5,4,0
72618,"7",NA,337,"16","item25",3,3,1
72618,"7",NA,337,"16","item26",0,1,0
72618,"7",NA,337,"16","item27",5,2,0
72618,"7",NA,337,"16","item28",1,1,1
72618,"7",NA,337,"16","item29",1,2,0
72618,"7",NA,337,"16","item30",4,2,0
72618,"7",NA,337,"16","item31",5,5,1
72618,"7",NA,337,"16","item32",0,4,0
72618,"7",NA,337,"16","item33",5,3,0
72618,"7",NA,337,"16","item34",3,1,0
72618,"7",NA,337,"16","item35",4,5,0
72610,"7",NA,280,"15","item7",4,4,1
72610,"7",NA,280,"15","item8",4,4,1
72610,"7",NA,280,"15","item9",1,1,1
72610,"7",NA,280,"15","item10",3,3,1
72610,"7",NA,280,"15","item11",2,2,1
72610,"7",NA,280,"15","item12",5,5,1
72610,"7",NA,280,"15","item13",4,4,1
72610,"7",NA,280,"15","item14",2,1,0
72610,"7",NA,280,"15","item15",1,1,1
72610,"7",NA,280,"15","item16",0,2,0
72610,"7",NA,280,"15","item17",1,5,0
72610,"7",NA,280,"15","item18",0,4,0
72610,"7",NA,280,"15","item19",2,2,1
72610,"7",NA,280,"15","item20",4,4,1
72610,"7",NA,280,"15","item21",2,3,0
72610,"7",NA,280,"15","item22",3,3,1
72610,"7",NA,280,"15","item23",5,5,1
72610,"7",NA,280,"15","item24",4,4,1
72610,"7",NA,280,"15","item25",3,3,1
72610,"7",NA,280,"15","item26",4,1,0
72610,"7",NA,280,"15","item27",3,2,0
72610,"7",NA,280,"15","item28",2,1,0
72610,"7",NA,280,"15","item29",1,2,0
72620,"7",NA,140,"7","item7",4,4,1
72620,"7",NA,140,"7","item8",4,4,1
72620,"7",NA,140,"7","item9",5,1,0
72620,"7",NA,140,"7","item10",3,3,1
72620,"7",NA,140,"7","item11",2,2,1
72620,"7",NA,140,"7","item12",5,5,1
72620,"7",NA,140,"7","item13",3,4,0
72620,"7",NA,140,"7","item14",1,1,1
72620,"7",NA,140,"7","item15",1,1,1
72620,"7",NA,140,"7","item16",3,2,0
72620,"7",NA,140,"7","item17",3,5,0
72620,"7",NA,140,"7","item18",0,4,0
72620,"7",NA,140,"7","item19",5,2,0
72605,"7",NA,191,"14","item7",4,4,1
72605,"7",NA,191,"14","item8",4,4,1
72605,"7",NA,191,"14","item9",1,1,1
72605,"7",NA,191,"14","item10",3,3,1
72605,"7",NA,191,"14","item11",2,2,1
72605,"7",NA,191,"14","item12",5,5,1
72605,"7",NA,191,"14","item13",5,4,0
72605,"7",NA,191,"14","item14",1,1,1
72605,"7",NA,191,"14","item15",1,1,1
72605,"7",NA,191,"14","item16",2,2,1
72605,"7",NA,191,"14","item17",2,5,0
72605,"7",NA,191,"14","item18",4,4,1
72605,"7",NA,191,"14","item19",2,2,1
72605,"7",NA,191,"14","item20",0,4,0
72605,"7",NA,191,"14","item21",3,3,1
72605,"7",NA,191,"14","item22",5,3,0
72605,"7",NA,191,"14","item23",5,5,1
72605,"7",NA,191,"14","item24",5,4,0
72605,"7",NA,191,"14","item25",2,3,0
72605,"7",NA,191,"14","item26",2,1,0
72605,"7",NA,191,"14","item27",0,2,0
71303,"7",NA,553,"22","item7",4,4,1
71303,"7",NA,553,"22","item8",4,4,1
71303,"7",NA,553,"22","item9",1,1,1
71303,"7",NA,553,"22","item10",3,3,1
71303,"7",NA,553,"22","item11",2,2,1
71303,"7",NA,553,"22","item12",5,5,1
71303,"7",NA,553,"22","item13",4,4,1
71303,"7",NA,553,"22","item14",1,1,1
71303,"7",NA,553,"22","item15",1,1,1
71303,"7",NA,553,"22","item16",2,2,1
71303,"7",NA,553,"22","item17",5,5,1
71303,"7",NA,553,"22","item18",4,4,1
71303,"7",NA,553,"22","item19",2,2,1
71303,"7",NA,553,"22","item20",4,4,1
71303,"7",NA,553,"22","item21",3,3,1
71303,"7",NA,553,"22","item22",4,3,0
71303,"7",NA,553,"22","item23",5,5,1
71303,"7",NA,553,"22","item24",3,4,0
71303,"7",NA,553,"22","item25",3,3,1
71303,"7",NA,553,"22","item26",3,1,0
71303,"7",NA,553,"22","item27",2,2,1
71303,"7",NA,553,"22","item28",5,1,0
71303,"7",NA,553,"22","item29",5,2,0
71303,"7",NA,553,"22","item30",2,2,1
71303,"7",NA,553,"22","item31",5,5,1
71303,"7",NA,553,"22","item32",5,4,0
71303,"7",NA,553,"22","item33",0,3,0
71303,"7",NA,553,"22","item34",4,1,0
71303,"7",NA,553,"22","item35",5,5,1
72606,"7",NA,595,"25","item7",4,4,1
72606,"7",NA,595,"25","item8",4,4,1
72606,"7",NA,595,"25","item9",1,1,1
72606,"7",NA,595,"25","item10",3,3,1
72606,"7",NA,595,"25","item11",2,2,1
72606,"7",NA,595,"25","item12",5,5,1
72606,"7",NA,595,"25","item13",4,4,1
72606,"7",NA,595,"25","item14",1,1,1
72606,"7",NA,595,"25","item15",1,1,1
72606,"7",NA,595,"25","item16",2,2,1
72606,"7",NA,595,"25","item17",5,5,1
72606,"7",NA,595,"25","item18",4,4,1
72606,"7",NA,595,"25","item19",2,2,1
72606,"7",NA,595,"25","item20",4,4,1
72606,"7",NA,595,"25","item21",3,3,1
72606,"7",NA,595,"25","item22",3,3,1
72606,"7",NA,595,"25","item23",5,5,1
72606,"7",NA,595,"25","item24",4,4,1
72606,"7",NA,595,"25","item25",3,3,1
72606,"7",NA,595,"25","item26",1,1,1
72606,"7",NA,595,"25","item27",4,2,0
72606,"7",NA,595,"25","item28",1,1,1
72606,"7",NA,595,"25","item29",4,2,0
72606,"7",NA,595,"25","item30",5,2,0
72606,"7",NA,595,"25","item31",5,5,1
72606,"7",NA,595,"25","item32",4,4,1
72606,"7",NA,595,"25","item33",2,3,0
72606,"7",NA,595,"25","item34",5,1,0
72606,"7",NA,595,"25","item35",5,5,1
72617,"7",NA,263,"14","item7",1,4,0
72617,"7",NA,263,"14","item8",4,4,1
72617,"7",NA,263,"14","item9",1,1,1
72617,"7",NA,263,"14","item10",3,3,1
72617,"7",NA,263,"14","item11",2,2,1
72617,"7",NA,263,"14","item12",5,5,1
72617,"7",NA,263,"14","item13",4,4,1
72617,"7",NA,263,"14","item14",1,1,1
72617,"7",NA,263,"14","item15",1,1,1
72617,"7",NA,263,"14","item16",2,2,1
